label,node_label,node_storey,node_space,node_cell,node_user,node_furniture,node_fan,co2_sensing,humidity_sensing,light_sensing,noise_sensing,temperature_sensing,voc_sensing,clo,heartRate_cozie,responseSpeed_cozie,area,occupancy,x,y
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_397,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.5237732,18.43590164
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_398,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.5433655,65.07522583
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.5237732,60.3161087
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.6601257,57.93795776
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_401,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.5066986,57.46345139
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_402,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.5433655,70.78616333
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_403,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.5433655,76.49710083
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_404,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.562973,82.20803833
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.5237732,80.30439758
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_406,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.2465057,88.27358246
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_407,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.1992493,87.47105408
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_408,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.5237732,84.11168671
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_409,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.9351501,8.175149918
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_410,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.3845215,6.049548149
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_411,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.0075684,3.283389807
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.9363403,13.36551952
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.3869019,10.71935177
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.9387207,19.93897057
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_415,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.3916931,18.15531349
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_416,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.3893127,15.38915539
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.7572632,24.3503685
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_418,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.6209106,27.76365662
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_419,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.9411316,28.41606712
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_420,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.3964844,25.59127617
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_421,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.3940887,22.82511711
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_422,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.9494934,59.03771973
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.4132385,56.37625885
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.9483032,53.84735107
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_425,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.6890869,53.37994766
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_426,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.951889,65.61117554
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_427,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.4180145,63.81221771
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_428,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.4156189,61.04606247
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.9551086,70.57485962
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_430,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.4224243,68.25534058
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_431,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.9615479,76.69493103
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_432,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.435318,74.78455353
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.4288635,72.47177124
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_434,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.4179688,80.70679474
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.8949585,79.00097656
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_436,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.9225769,87.23815155
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_437,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.3513794,85.16729736
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_438,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.4179688,83.64586639
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.3513794,82.1446228
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_440,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.52293396,54.1292572
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_441,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.8072319,55.79494858
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_442,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.27612305,57.10186005
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_443,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.7663269,58.05368042
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.05233765,52.70152283
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_445,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.8072319,54.3672142
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_446,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.78592682,55.22949982
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.49991989,56.29845428
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.78592682,54.27767181
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_449,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.37822342,60.58732224
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_450,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.99011993,63.78791046
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_451,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.22890091,11.48519135
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_452,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.70911407,13.72598171
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_453,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.07172585,13.67678642
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_454,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.55758667,10.48417282
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6192131,10.14702797
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.69233704,10.14702797
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.22890091,16.06516266
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_458,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.53941345,18.72326279
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.16044235,20.02497101
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_460,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.78146744,19.98851776
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_461,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.56225395,18.25127411
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.89532852,13.67678642
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.20020676,10.3156004
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_464,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.39455795,10.14702797
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_465,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.46768761,10.14702797
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_466,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.32409477,19.95206451
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_467,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.94512177,19.91560936
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_468,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.06568146,18.21481895
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_469,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.77772903,13.67678642
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_470,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.33656311,10.3156004
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_471,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.66012955,13.67678642
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_472,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.66807556,10.3156004
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_473,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.09678268,10.14702797
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_474,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.52694702,19.87915611
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.29779816,18.19659233
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.80443192,10.3156004
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_477,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.84042358,18.16013908
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.31162643,19.76979446
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_479,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.94078827,10.3156004
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.10877609,19.84270287
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.72980499,19.80624962
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_482,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.21893311,10.48417282
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_483,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.68667603,10.14702797
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_484,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.40865326,10.3156004
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_485,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.57435608,10.14702797
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_486,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.54501343,10.3156004
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_487,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.83747864,10.48417282
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_488,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.27657318,10.14702797
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_489,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.14923096,10.3156004
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_490,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.01287842,10.3156004
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_491,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.16425323,10.14702797
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_492,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.4807434,10.3156004
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_493,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.86647797,10.14702797
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_494,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.29919434,67.55622864
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_495,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.77772903,70.78616333
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_496,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.66012955,70.78616333
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_497,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.53275681,67.53279114
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_498,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.11302185,67.15831757
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.11097336,67.39266205
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.80119705,68.54251099
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_501,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.93755341,70.70346069
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_502,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.95412827,70.78616333
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_503,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.480896,67.62652588
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_504,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.73490143,67.34578705
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.52829361,67.20518494
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_506,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.90436172,67.25205231
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_507,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.28043365,67.29891968
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.63246918,73.71709442
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_509,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.28599548,73.70065308
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_510,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8055706,72.69900513
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.19331932,73.81721497
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_512,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.96444321,73.80077362
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_513,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.69775391,67.11144257
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_514,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.16021729,73.75144959
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.97872162,73.68421936
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.66326904,73.71858215
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_517,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.28588486,73.67599487
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_518,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.39519501,73.70214081
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_519,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.97860718,73.65956116
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_520,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.89824677,73.66925812
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_521,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.74765778,79.59609985
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_522,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.93930054,82.05536652
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.74765778,84.20928192
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_524,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.1764679,86.91880798
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_525,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.6171036,10.3156004
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_526,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.0745773,10.48417282
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_527,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.4563599,10.14702797
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_528,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.7534637,10.3156004
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_529,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.2213287,10.3156004
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_530,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.3440399,10.14702797
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_531,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.9941559,12.72496319
